"city","state","country","report_summary","report_status","report_type","report_magnitude","land_uses","reporter_name","date_of_reform","last_updated","is_verified","is_magnitude_regional","is_magnitude_citywide","is_magnitude_citycenter","is_magnitude_transit","is_magnitude_mainstreet","is_type_eliminated","is_type_reduced","is_type_maximums","is_uses_alluses","is_uses_residential","is_uses_commercial","is_uses_lowdensity","is_uses_multifamily","is_no_mandate_city","population","is_notable","is_recent","citation_url","lat","long","id","magnitude_encoded","border_encoded","land_use_encoded","population_encoded","city_search","is_special"
"La Grange","IL","US","No parking spaces or stacking spaces are required for uses in the C-1 Central Commercial District, or for uses in the C-2 Limited Service Commercial District that also are permitted as of right in the C-1 Central Commercial District, except as may be provided by the Board of Trustees as a condition to the issuance of a special use permit.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses, Commercial","Samuel Deetz","","November 28, 2023, 11:47:14 AM PST",0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,16321,"false","false","https://parkingreform.org/mandates-map/city_detail/LaGrange_IL.html",41.8054577,-87.8748644,"La GrangeILUS","City Center","City Center All","city",0.2,"La Grange, IL","not_special_icon"
"La Grange Park","IL","US","The first 2,000 square feet in gross floor area for commercial uses in the C-1 Commercial Corridor Zoning District are exempt from minimum parking requirements. Commercial uses 2,000 square feet or less in gross floor area located within a shopping center configuration (i.e., a “strip mall”) are not eligible for this exemption. In addition, on-street parking spaces in the C-1 District may be counted toward required off-street parking spaces. New on-street parking spaces may be created to count toward required off-street parking.","Implemented","Eliminate Parking Minimums, Reduce Parking Minimums","City Center/Business District","Commercial","Samuel Deetz","","November 28, 2023, 11:47:14 AM PST",0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,13475,"false","false","https://parkingreform.org/mandates-map/city_detail/LaGrangePark_IL.html",41.8333646,-87.8677324,"La Grange ParkILUS","City Center","City Center","building",0.2,"La Grange Park, IL","not_special_icon"
"La Plata","MO","US","Off-street parking is not required for any building constructed, converted, enlarged or re-opened in the ""C-1"" Commercial District. Medical and health facilities within the ""C-2"" Commercial District are also exempt from minimum parking requirements.  ","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:14 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1257,"false","false","https://parkingreform.org/mandates-map/city_detail/LaPlata_MO.html",40.0233687,-92.4915779,"La PlataMOUS","City Center","City Center All","city",0.2,"La Plata, MO","not_special_icon"
"La Plata","MD","US","Parking maximums apply to all uses as a percentage of the minimums based on size.","Implemented","Parking Maximums","Citywide","All Uses","Samuel Deetz","","May 11, 2024, 11:11:04 AM PDT",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,10159,"false","false","https://parkingreform.org/mandates-map/city_detail/LaPlata_MD.html",38.5260311,-76.9766569,"La PlataMDUS","Citywide","Citywide All","city",0.2,"La Plata, MD","not_special_icon"
"La Porte","IN","US","Within the CBD1 Downtown District, re-use of existing buildings that were in existence prior to the effective date of the ordinance are exempt from parking requirements. Any new non-residential buildings less than 5,000 square feet in gross floor area are not required to provide off-street parking. A fee-in-lieu of parking may be provided for larger non-residential buildings. Maximum parking applies to nonresidential uses.","Implemented","Reduce Parking Minimums, Eliminate Parking Minimums","City Center/Business District","Commercial, Other","Samuel Deetz","","November 28, 2023, 11:47:17 AM PST",0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,22471,"false","false","https://parkingreform.org/mandates-map/city_detail/LaPorte_IN.html",41.6105983,-86.7225227,"La PorteINUS","City Center","City Center","building",0.2,"La Porte, IN","not_special_icon"
"La Porte City","IA","US","In the “C-1” Central Commercial District, there are no off-street parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:11 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2284,"false","false","https://parkingreform.org/mandates-map/city_detail/LaPorteCity_IA.html",42.3149911,-92.1921275,"La Porte CityIAUS","City Center","City Center All","city",0.2,"La Porte City, IA","not_special_icon"
"La Rochelle","Charente-Maritime","FR","There are no minimum parking requirements for commercial and industrial uses in the city center (Zone 1)","Implemented","Eliminate Parking Minimums","City Center/Business District","Commercial, Industrial","Etienne Lefebvre","Jul 6, 2023","December 6, 2023, 3:07:14 PM PST",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,77210,"false","false","https://parkingreform.org/mandates-map/city_detail/LaRochelle_Charente-Maritime.html",46.1591126,-1.1520434,"La RochelleCharente-MaritimeFR","City Center","City Center","building",0.2,"La Rochelle, Charente-Maritime","not_special_icon"
"Ladysmith","WI","US","The number of off-street parking stalls required in the central business district area shall be 50% of the number otherwise required. The central business district is defined as bounded on the South by the North right-of-way line of the Wisconsin Central Division of the Canadian National Railroad; on the West by the East right-of-way line of West 5th St.; on the North by the South Right-of-way line of Pederson Avenue and Pederson Avenue extended; and, on the East by the West right-of-way line of East 3rd St.","Implemented","Reduce Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:12 AM PST",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3180,"false","false","https://parkingreform.org/mandates-map/city_detail/Ladysmith_WI.html",45.4630231,-91.1040358,"LadysmithWIUS","City Center","City Center All","city",0.2,"Ladysmith, WI","not_special_icon"
"Lafayette","IN","US","Off-street parking is not required in a CB Central Business Zone, except for hotels, motels and newly constructed residential buildings, and except for places of public assembly as determined by the Administrative Officer (such as bingo parlors, motion picture theaters, etc.).
For nonresidential uses in NBU Neighborhood Business Zones, off-street parking spaces are limited to no more than 60% of the minimum requirements.","Implemented","Eliminate Parking Minimums, Parking Maximums","City Center/Business District","Commercial","Samuel Deetz","","November 28, 2023, 11:47:17 AM PST",0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,70783,"false","false","https://parkingreform.org/mandates-map/city_detail/Lafayette_IN.html",40.4167022,-86.8752869,"LafayetteINUS","City Center","City Center","building",0.2,"Lafayette, IN","not_special_icon"
"Lafayette","LA","US","Buildings 5 stories or less in the D Downtown District are exempt from parking mandates. Citywide, parking requirements may be reduced for bike parking or transit availability.","Implemented","Reduce Parking Minimums, Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","January 22, 2024, 3:01:18 PM PST",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,121374,"false","false","https://parkingreform.org/mandates-map/city_detail/Lafayette_LA.html",30.2262187,-92.0178202,"LafayetteLAUS","City Center","City Center All","city",0.4,"Lafayette, LA","not_special_icon"
"Lafayette","CO","US","Parking requirements are reduced for single-family and two-family dwellings in the OTR Old Town Residential District without alley access. A fee in lieu of parking may be provided for properties within the Old Town Urban Renewal Area.","Implemented","Reduce Parking Minimums","City Center/Business District","Residential, All Uses","Samuel Deetz","","May 3, 2024, 7:55:19 PM PDT",0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,30411,"false","false","https://parkingreform.org/mandates-map/city_detail/Lafayette_CO.html",39.9935959,-105.0897058,"LafayetteCOUS","City Center","City Center All","city",0.2,"Lafayette, CO","not_special_icon"
"Laingsburg","MI","US","Within the C-1 Central Business District, parking requirements may be reduced through public parking and bike parking.","Implemented","Reduce Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","March 13, 2024, 10:44:35 AM PDT",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1424,"false","false","https://parkingreform.org/mandates-map/city_detail/Laingsburg_MI.html",42.8915618,-84.3496697,"LaingsburgMIUS","City Center","City Center All","city",0.2,"Laingsburg, MI","not_special_icon"
"Lake Barrington","IL","US","Residential uses are exempt from minimum parking requirements. However, single-family dwellings are the only allowed residential use in the village.","Implemented","Eliminate Parking Minimums","Citywide","Residential","Samuel Deetz","","January 16, 2024, 11:20:59 AM PST",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5100,"false","false","https://parkingreform.org/mandates-map/city_detail/LakeBarrington_IL.html",42.2126265,-88.1671534508794,"Lake BarringtonILUS","Citywide","Citywide","home",0.2,"Lake Barrington, IL","not_special_icon"
"Lake Charter Township","MI","US","Parking maximums are set at 100% of the minimums","Implemented","Parking Maximums","Citywide","All Uses","Samuel Deetz","","March 29, 2024, 5:31:55 PM PDT",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3316,"false","false","https://parkingreform.org/mandates-map/city_detail/LakeCharterTownship_MI.html",41.94220675,-86.52849920981146,"Lake Charter TownshipMIUS","Citywide","Citywide All","city",0.2,"Lake Charter Township, MI","not_special_icon"
"Lake City","MN","US","The B-1 Central Business District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:05 AM PST",1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5252,"false","false","https://parkingreform.org/mandates-map/city_detail/LakeCity_MN.html",44.4478474,-92.2678663,"Lake CityMNUS","City Center","City Center All","city",0.2,"Lake City, MN","not_special_icon"
"Lake City","PA","US","The C-1 Central Business District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:18 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2936,"false","false","https://parkingreform.org/mandates-map/city_detail/LakeCity_PA.html",42.0187713,-80.3460736,"Lake CityPAUS","City Center","City Center All","city",0.2,"Lake City, PA","not_special_icon"
"Lake City","MI","US","Upon the adoption of a new zoning code on March 19, 2022, Lake City removed parking minimums and implemented maximums citywide.","Implemented","Eliminate Parking Minimums, Parking Maximums","Citywide","All Uses","Samuel Deetz","Mar 19, 2022","January 4, 2024, 1:03:43 PM PST",0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,829,"false","false","https://parkingreform.org/mandates-map/city_detail/LakeCity_MI.html",44.335287,-85.215046,"Lake CityMIUS","Citywide","Citywide All","city",0.2,"Lake City, MI","not_special_icon"
"Lake Elmo","MN","US","Parking requirements may be waived in the Village Mixed-Use District (VMX).","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:12 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,11335,"false","false","https://parkingreform.org/mandates-map/city_detail/LakeElmo_MN.html",45.0021685,-92.8801862,"Lake ElmoMNUS","City Center","City Center All","city",0.2,"Lake Elmo, MN","not_special_icon"
"Lake Forest","IL","US","Parking requirements are reduced for most commercial uses in the B-2 Community Commercial Business District. A fee-in-lieu of required spaces may be paid in the O-1 Office and B-2 Districts.","Implemented","Reduce Parking Minimums","City Center/Business District","Commercial","Samuel Deetz","","November 28, 2023, 11:47:14 AM PST",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,19367,"false","false","https://parkingreform.org/mandates-map/city_detail/LakeForest_IL.html",42.2586461,-87.8407055,"Lake ForestILUS","City Center","City Center","building",0.2,"Lake Forest, IL","not_special_icon"
"Lake Geneva","WI","US","Within the Central Business (CB) District, the minimum parking requirements are waived.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:12 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8277,"false","false","https://parkingreform.org/mandates-map/city_detail/LakeGeneva_WI.html",42.5916836,-88.4334301,"Lake GenevaWIUS","City Center","City Center All","city",0.2,"Lake Geneva, WI","not_special_icon"
"Lake Havasu City","AZ","US","No off-street parking is required for any non-residential primary use on a lot in any mixed use district that is smaller than 5,000 square feet where no portion of the front lot line is located within 100 feet of a residential district. For parking lots required to have more than 25 vehicle parking spaces, bike parking may substitute for vehicle parking.","Implemented","Reduce Parking Minimums, Eliminate Parking Minimums","Main Street/Special","Commercial, Other","Samuel Deetz","","February 21, 2024, 9:25:00 AM PST",0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,57144,"false","false","https://parkingreform.org/mandates-map/city_detail/LakeHavasuCity_AZ.html",34.4775296,-114.3379972,"Lake Havasu CityAZUS","Main Street","Main Street All","building",0.2,"Lake Havasu City, AZ","not_special_icon"
